Unnamed: 0,y1,index_y,x1,index_x
218,31.58319473266596,56480,21.181804656982536,27311
219,29.07232666015625,24601,15.357083320617676,49147
220,33.11680603027338,34711,23.841806411743164,11861
221,33.09013748168957,34297,22.01486206054699,32039
222,27.56837654113764,45518,14.329860687255971,31557
223,32.40458297729498,47347,12.61932373046875,37317
224,32.93875122070318,23684,18.89347267150885,5396
225,31.442195892334095,57560,21.668193817138786,23556
226,32.496250152587834,28603,13.287638664245662,65042
227,32.17847061157238,19654,23.150417327880973,44691
228,31.841249465942383,55134,19.902513504028438,2581
229,32.25791549682623,38282,15.466526985168455,55741
230,32.31597137451172,38650,20.039304733276424,3615
231,31.181251525878903,60611,16.075138092041016,59297
232,30.78597259521496,3360,13.94319438934332,29724
233,33.08124923706055,35116,19.87986183166504,2358
234,32.438472747802734,46823,22.190416336059517,32796
235,32.54680633544928,20922,24.94242095947277,9572
236,30.45236206054693,53982,14.01652717590332,30093
237,32.41263961791998,39619,13.16430568695074,66840
238,32.14902877807623,11729,17.77736091613781,63355
239,32.0226402282716,15745,20.12763977050787,4385
240,31.621805191040096,56222,23.145416259765625,44873
241,31.5279159545899,56872,15.30007362365734,48558
242,30.3387508392334,5259,13.100694656372127,66576
243,32.095138549804744,12656,24.764028549194396,15852
244,33.14902877807623,33420,10.393141746521051,45862
245,32.0093040466308,15546,22.653749465942383,42092
246,31.00930595397961,4509,13.486528396606502,65691
247,32.464584350585994,28974,16.123472213745117,59417
248,32.89708328247076,65173,18.87680625915533,5333
249,32.11652755737305,12164,13.219860076904297,64840
250,31.939027786255,54756,14.698472023010368,29056
251,32.00208282470709,16230,20.039340972900504,18343
252,32.80097198486328,22308,12.24652767181408,50298
253,31.10180473327648,61598,23.12708282470703,40357
254,32.02763748168945,13456,17.391250610351676,62051
255,32.05014038085943,13221,20.97597312927246,26694
256,32.48014068603516,20373,18.211559295654297,51282
257,32.145137786865234,11776,13.95791721343994,29815
258,32.690418243408146,30878,12.47402667999279,50862
259,30.70902633667004,51723,13.982360839843809,29903
260,32.2926406860351,40566,19.867359161376957,2266
261,32.62763977050787,25824,17.95402717590332,64013
262,32.32902908325195,48163,22.104305267333984,32339
263,31.083471298217887,61793,23.12486076354992,44449
264,32.79791641235357,29349,22.443195343017575,41405
265,31.104305267333984,61575,12.025971412658691,36044
266,31.866527557373104,8190,13.265692710876465,64955
267,30.69569396972662,51817,23.114583969116325,43886
268,32.81236267089855,50816,18.45763969421381,52726
269,32.47597122192394,44604,18.344028472900447,52155
270,31.12125015258789,61367,24.670690536499023,15672
271,33.09208297729504,34915,20.094305038452266,19635
272,31.000139236450195,62660,19.54069328308105,169
273,30.992641448974723,62723,22.168193817138672,32535
274,32.792915344238395,66097,12.294860839843691,50467
275,32.79430389404297,22236,11.616250991821405,33646
276,30.5123615264892,53237,20.07569694519043,3980
277,32.79763793945318,22289,14.302360534667969,31460
278,32.895137786865234,65255,11.708193778991811,34692
279,30.567083358764705,1692,13.178283691406364,66184
280,30.704305648803825,2856,23.162914276123104,40465
281,31.755416870117244,8891,15.715138435363826,57804
282,30.89958381652832,3914,23.08374977111822,40081
283,32.33513641357433,38821,17.597236633300895,62784
284,33.02069473266607,35671,19.76847267150879,1420
285,31.822639465332145,17256,20.11708259582531,21366
286,26.34471130371105,46029,20.26152801513672,38723
287,30.41458320617676,511,15.570913314819336,56695
288,32.01263809204107,15574,14.25069522857666,31178
289,32.74208450317394,26831,15.414304733276367,55233
290,31.690416336059627,16904,18.651296615600582,54166
291,30.5715274810791,52699,11.708472251892204,34525
292,32.77097320556652,27523,18.190971374511776,51211
293,32.8018074035644,22378,13.230417251587028,64883
294,32.702640533447266,26510,17.744583129882812,63270
295,32.13486099243164,11919,19.777362823486385,1497
296,30.674583435058707,51956,20.106527328491325,19690
297,30.338193893432617,5263,15.297917366027832,48532
298,33.09125137329107,34283,18.916528701782283,5520
299,32.32902908325195,38767,20.917085647583008,26423
300,32.124759674072266,12029,23.16541862487793,40488
301,31.276527404785213,59172,20.20541572570812,38426
302,31.999860763549805,14318,12.426248550415096,50726
303,32.94208145141607,36342,20.09680557250977,4134
304,31.570138931274528,16614,9.8701753616333,37102
305,32.022083282470646,17973,13.202917098999023,64705
306,24.963594436645565,45962,11.773751258850211,34336
307,32.5140266418457,28254,21.730138778686523,23698
308,32.443748474121094,46519,23.08763885498047,43544
309,26.34906578063976,46030,14.27208232879633,31327
310,32.915695190429744,23352,19.94124984741217,16970
311,32.06347274780268,13041,19.811250686645508,1759
312,31.15791702270508,60892,18.200138092041016,51245
313,32.84041595458996,65698,22.37847137451172,41168
314,32.77180480957031,27398,12.649862289428768,51184
315,31.378194808960075,58163,23.11291885375977,39476
316,32.922359466552734,32283,21.46708297729498,22465
317,32.90791702270508,23300,11.590416908264215,33473
318,30.9654159545899,62990,19.96375274658203,3107
319,30.79402732849121,7014,18.353904724121207,52190
320,32.84375000000006,66345,14.247917175293026,30919
321,32.90458297729504,36693,15.283457756042536,48384
322,31.561805725097656,56681,17.5262393951416,62615
323,32.666526794433594,42968,13.18814659118658,66930
324,33.103473663330135,34419,20.09612846374517,21546
325,31.320972442626957,58720,14.712638854980469,29097
326,32.4154167175293,47141,17.81180572509777,63400
327,30.613193511962947,2140,23.121250152587837,44523
328,32.7707138061524,29752,17.684324264526424,63096
329,30.520303726196342,1347,13.19847297668457,64680
330,31.15013885498041,61026,14.44347095489502,28131
331,28.753129959106506,37106,23.10569381713873,44334
332,31.34986114501953,21672,19.96791648864746,16642
333,31.995138168335014,14781,23.88874816894537,12202
334,32.77958297729498,22102,9.810795783996696,46159
335,32.27532958984375,20943,19.97125053405773,3156
336,32.40069580078131,44972,14.336251258850154,31606
337,32.52486038208002,44242,24.601528167724723,15436
338,30.50458335876476,1182,20.119304656982425,4325
339,31.635694503784123,56133,23.802360534668026,11672
340,30.96791648864757,62968,22.172637939453125,32547
341,31.019306182861385,62497,19.597919464111385,480
342,32.85514068603516,65552,14.64847183227539,28781
343,32.53208160400396,20793,22.134860992431697,32432
344,32.2951393127442,40510,20.163194656372127,21001
345,31.15958595275879,60883,19.232082366943416,6046
346,23.38188743591309,49530,20.92930412292486,26494
347,33.11291503906256,34534,24.781250000000117,15946
348,32.77097320556652,27541,19.49791717529308,1
349,32.89791488647472,64638,23.307638168334904,10026
350,32.711528778076286,30509,20.12458419799816,37883
351,32.64263916015619,43499,19.741249084472717,1197
352,31.24958419799816,59461,11.963194847106934,35733
353,32.040138244628906,13373,18.80087852478033,5107
354,32.88624954223644,23115,23.818750381469727,11750
355,30.9201393127442,63486,14.542084693908803,28441
356,32.312362670898494,48282,10.061230659484975,45955
357,31.703470230102653,55815,15.241250991821287,47970
358,32.93513870239258,23604,17.895971298217773,63835
359,31.358474731445312,21757,21.7958602905274,23914
360,30.816249847412053,64242,14.409860610961973,27936
361,32.165416717529354,19483,19.997360229492188,18004
362,32.793193817138786,66118,11.990694999694767,35891
363,31.994861602783203,16117,20.03597259521496,18315
364,30.40819358825684,54311,14.747083663940373,46542
365,32.792915344238395,51164,12.883749008178825,37584
366,31.86124992370611,17367,13.751527786254996,29348
367,31.848194122314453,55106,21.15541648864746,27252
368,32.411804199218864,47244,16.994583129882812,60830
369,31.99263954162609,16100,18.25986099243164,51589
370,31.26808547973644,59268,20.081247329712028,19353
371,32.53708267211914,44070,24.307359695434684,14137
372,32.749027252197266,42263,20.51319313049322,20594
373,32.566806793213004,25237,15.669028282165584,57541
374,32.18137741088867,48961,14.178193092346136,30519
375,30.4381942749024,690,21.05950927734375,27841
376,32.50430679321289,28384,24.004028320312614,12774
377,32.9469833374024,36291,19.05597114562994,5883
378,32.68791580200207,26366,18.83513832092291,5232
379,32.62652587890631,43694,13.500514984130916,65756
380,31.757638931274528,8789,18.668193817138672,54271
381,30.75708389282238,51354,19.97791671752941,3213
382,31.055416107177848,4730,23.559305191040156,11064
383,30.240430831909293,45276,21.82208251953125,23987
384,30.977361679077205,62869,15.408473014831486,55178
385,32.8962516784668,24271,24.3756942749024,14476
386,30.711952209472717,51706,13.331251144409125,65170
387,30.794399261474663,64461,13.42013931274414,65446
388,32.77430725097656,27613,15.345416069030762,48960
389,31.515970230102653,56953,12.762082099914494,37440
390,33.08458328247076,35099,14.244533538818416,30945
391,26.999511718750117,24512,20.09208297729498,19623
392,32.643196105957145,25974,14.32569408416748,31538
393,25.57330322265625,49635,18.708749771118107,54389
394,31.276390075683707,59175,13.162083625793455,66819
395,32.719028472900334,26630,14.950972557067985,46927
396,31.41763877868664,57788,20.03847312927246,18335
397,31.948749542236385,54731,20.08346939086914,4027
398,32.45791625976568,44750,20.1337509155274,21220
399,32.292362213134766,40568,24.457639694213867,14856
400,30.8804931640625,49384,19.827362060546875,1921
401,32.763748168945256,29797,22.481527328491325,41595
402,32.72347259521496,30156,13.459305763244572,65594
403,32.0006942749024,14329,23.09546279907238,39950
404,32.529861450195426,28148,24.28708267211914,16224
405,31.07235908508295,4771,23.029464721679688,43314
406,31.352916717529357,21696,16.187360763549805,59541
407,31.98152732849121,7355,17.439861297607422,62294
408,32.8531951904298,41315,17.17958259582531,61444
409,32.43763732910156,46840,13.030971527099725,66382
410,32.87125015258789,36977,14.855416297912654,46721
411,32.930416107177734,23549,16.10069465637207,59339
412,32.0226402282716,17979,15.494304656982536,56009
413,30.974027633667102,62916,23.09208106994629,44155
414,32.438194274902344,46658,13.99152755737299,29944
415,32.114532470703125,12364,11.784304618835565,34902
416,32.13791656494152,11858,19.112361907959095,5929
417,32.50152587890625,28443,24.709581375122184,15741
418,32.438194274902344,46686,17.838472366333008,63454
419,30.71133232116705,51712,15.361248970031738,49098
420,32.62874984741222,43676,15.355417251587028,46267
421,32.76530456542969,29789,24.0043048858642,13180
422,32.347637176513786,47912,14.629860877990666,28736
423,31.1810874938966,60612,13.217915534973258,64778
424,32.80847167968756,50903,21.892915725708008,24161
425,32.69013977050781,30915,23.122915267944396,39415
426,32.50208282470703,28414,21.95736122131348,24345
427,32.17569351196295,11214,24.66652870178217,15664
428,32.23485946655279,40881,19.8034725189209,1687
429,32.79208374023443,37326,20.06430625915533,18828
430,32.431907653808594,46895,19.97875022888178,17869
431,26.359092712402344,46032,25.01763916015625,7807
432,32.65902709960949,31315,18.58763885498047,53520
433,32.995414733886776,35910,24.994028091430607,7692
434,32.45680618286133,29043,13.269306182861383,64977
435,31.697151184082145,16940,15.342601776123104,48937
436,30.63319396972668,2336,15.042704582214355,47193
437,32.860694885253906,22897,20.00264167785656,3351
438,32.31124877929693,40381,23.812915802001957,11722
439,31.730970382690487,17085,17.470138549804744,62443
440,32.90541839599621,67190,15.565803527832031,56646
441,32.734584808349666,30042,11.933472633361816,35579
442,30.279350280761776,5729,23.08541870117193,40027
443,30.89013862609869,63708,13.375002861023065,49503
444,32.90930557250982,64947,13.581805229186957,66057
445,32.469860076904354,44690,20.464307785034293,20338
446,32.22930526733404,38099,23.774583816528377,11529
447,32.2698593139649,48522,11.766528129577694,34855
448,32.72073364257818,42518,19.97875022888178,3219
449,31.530416488647404,56861,18.38152885437006,52358
450,31.62291717529308,56215,14.169860839843809,30493
451,32.722362518310604,30180,13.745416641235463,29311
452,30.51180458068848,53174,12.896805763244744,37614
453,32.43013763427746,39732,15.58039760589611,56780
454,31.97708320617676,7439,13.600137710571287,66116
455,30.417640686035213,386,20.053491592407283,18770
456,31.13547325134283,61212,23.13680648803717,44902
457,32.31430435180664,40320,18.22291755676281,51352
458,31.212083816528377,60301,18.90875816345215,5473
459,32.036251068115234,46229,23.77375030517584,11561
460,30.65069389343273,52123,19.613679885864315,535
461,32.83291625976568,66245,20.04736137390148,18454
462,31.10776519775402,61531,19.51625061035168,70
463,32.11718368530279,12242,11.580415725707953,33386
464,33.094860076904354,34325,20.14013862609869,4521
465,31.18347358703619,60589,23.121250152587837,39618
466,32.95569610595703,36213,25.084581375122184,8649
467,33.05902862548828,35289,19.68791580200201,896
468,32.16958236694336,19512,20.731527328491325,25660
469,32.81541824340826,50683,11.980693817138729,35843
470,31.497917175293026,57092,15.804553031921444,58294
471,32.913192749023494,64802,12.12013816833496,36555
472,31.92450523376465,54804,22.207916259765568,32840
473,30.271804809570256,5945,25.03291511535656,7875
474,32.303470611572266,40483,11.902084350586051,35391
475,31.26763916015625,59275,25.076114654541016,9494
476,30.40513992309576,54343,20.43124961853033,20191
477,31.13569450378424,61210,22.42069435119629,41314
478,32.42097091674805,19931,17.29208374023449,61713
479,32.63402938842779,43642,19.798656463623047,1661
480,30.38875007629406,54471,24.01680564880371,13248
481,23.895360946655277,24999,19.287914276123047,6180
482,33.11486053466808,33631,19.510139465332145,48
483,32.17402648925781,11076,20.166805267333984,5007
484,32.415138244628906,39641,20.300973892212028,38975
485,32.89736175537115,65218,20.014583587646484,16308
486,33.09375,33819,13.833472251892204,29515
487,31.85763931274425,17355,22.89013862609869,42860
488,30.66041755676269,52045,11.891804695129396,35342
489,31.759862899780217,55558,13.962082862853949,29831
490,32.399860382080135,47395,11.671526908874569,33852
491,30.52263641357422,1376,12.45569324493414,50794
492,32.769306182861385,42074,20.75902748107916,25758
493,30.549861907958984,52850,19.798471450805664,1655
494,31.77763938903809,17190,20.39624977111822,20035
495,31.244861602783203,59518,20.059583663940543,3761
496,32.110137939453125,18894,16.788749694824162,60366
497,32.16180419921875,11584,24.99999809265148,24735
498,30.738193511963004,51496,20.01569366455084,3445
499,30.897361755371207,3926,18.26180458068859,51597
500,30.496248245239315,53565,21.398651123046875,22153
501,32.73930740356445,30007,22.99932861328125,33221
502,32.772640228271484,27422,14.337082862853949,31611
503,32.90597152709961,23275,15.096249580383414,47265
504,31.69069480895996,55872,15.677639007568304,57597
505,30.36847114562994,6926,23.73458290100109,11445
506,32.60514068603521,25588,16.234027862548828,59637
507,31.91430473327648,54835,19.05347251892101,5873
508,32.87763977050781,36920,11.7670316696167,34352
509,31.801643371582145,55362,13.74876976013178,49485
510,32.09125137329107,18418,19.93708419799816,17358
511,32.90708160400396,64872,25.095138549804744,8753
512,32.000972747802734,14274,11.980504989624023,35840
513,32.8495826721192,65606,16.66041755676281,60103
514,31.246530532836918,21194,19.18958282470703,5995
515,31.851318359375,37831,17.65708351135254,63004
516,31.080415725708008,61849,20.036527633667102,21894
517,30.950136184692383,4226,22.17625045776373,32600
518,27.036071777343807,67334,19.86958312988287,2282
519,31.974304199218693,7481,23.11208343505865,43903
520,30.724859237670955,51583,14.35069370269781,31720
521,30.797084808349663,64427,19.88652801513672,2432
522,31.994861602783203,17767,18.175416946411246,64525
523,31.99791717529308,14484,24.34403038024908,14259
524,32.39847183227545,39450,19.2023601531983,6006
525,32.206806182861385,48771,20.7554168701173,25739
526,31.08597183227539,61754,24.99999809265148,25048
527,32.374305725097656,39997,24.895139694213867,7403
528,30.52791595458996,53006,17.26874923706049,61650
529,31.55847358703619,56698,23.15847015380865,44750
530,21.3358612060548,24924,12.965139389038145,66189
531,31.87513923645031,54982,19.973747253418026,3172
532,32.80569458007824,41728,11.991699218750057,45603
533,32.119304656982536,12277,12.312360763549748,50514
534,32.904304504394645,24064,19.6693058013916,805
535,31.266527175903263,59284,20.02930641174322,3542
536,32.197639465332145,48829,13.762359619140568,29362
537,31.62743949890148,56186,23.81986045837408,11757
538,32.93720245361334,32468,20.849861145019645,26161
539,30.719861984252987,51623,23.65541648864746,11283
540,31.859582901000977,55051,19.695140838623047,937
541,30.49041748046875,53424,14.717914581298828,29116
542,32.10013961791992,18565,24.27347183227533,14023
543,31.98013877868664,7369,17.310415267944336,61804
544,32.0145835876466,46252,23.232917785644474,40874
545,32.514862060546875,20658,18.60930633544933,53883
546,32.692638397216854,30729,20.08722305297846,19429
547,32.02986145019531,13439,16.986528396606502,60812
548,32.56597137451172,25227,19.679859161376957,848
549,31.385974884033143,58096,20.5773601531983,20931
550,32.05291748046875,49299,13.19232177734375,49662
551,31.149305343628043,61041,19.535139083862305,148
552,31.214582443237305,60223,10.642066955566465,45799
553,32.59708404541016,31735,19.970138549804744,17806
554,32.3779296875,33183,11.979583740234377,35835
555,32.036529541015625,18099,24.99999809265148,24947
556,30.898195266723743,63676,23.88069534301769,12145
557,32.01791763305664,15628,13.008473396301383,66291
558,32.154026031494254,11634,25.09347152709961,8708
559,31.984582901001037,15202,14.69512939453125,29120
560,31.681249618530387,55905,16.00636482238781,59109
561,30.889028549194336,3890,14.737121582031309,49411
562,32.85124969482433,65589,24.61541748046875,15489
563,33.06652832031256,35218,14.110416412353516,30311
564,32.77382659912121,27592,15.271804809570426,48275
565,32.97930526733404,36032,13.279582977294922,65019
566,30.994028091430664,62715,21.084472656250117,20956
567,32.940139770507926,23643,24.789028167724556,16010
568,32.10569381713873,18919,18.155971527099663,64494
569,30.667083740234432,2643,19.69930648803711,956
570,32.687362670898494,26364,20.0581951141358,3752
571,32.20152664184582,9801,19.79041671752941,1580
572,32.65103530883795,26041,17.02791404724121,60929
573,32.89958190917969,36739,23.090694427490348,39825
574,32.48125076293951,44621,12.655971527099725,37319
575,32.9201393127442,23371,24.908193588256893,7456
576,31.83736038208013,17289,22.294305801391715,33032
577,23.49905967712408,49548,20.86763954162609,26217
578,32.406860351562614,19800,15.2201385498048,47659
579,32.8713951110841,33016,21.544860839843864,22934
580,32.31513977050776,38644,17.950416564941463,64005
581,31.212638854980582,60291,18.05264091491705,64236
