,x,y
97,19.521804809570312,30.391250610351562
98,19.521804809570312,30.391822814941406
99,19.521804809570312,30.392639160156307
100,19.522083282470646,30.392639160156307
101,19.522083282470646,30.39291572570812
102,19.52375030517578,30.39291572570812
103,19.52375030517578,30.393194198608512
104,19.524305343627987,30.393194198608512
105,19.524305343627987,30.393472671508846
106,19.524583816528377,30.393472671508846
107,19.524583816528377,30.39374923706066
108,19.525138854980526,30.39374923706066
109,19.525138854980526,30.39402770996105
110,19.52569389343273,30.39402770996105
111,19.52569389343273,30.394306182861442
112,19.525972366333065,30.394306182861442
113,19.525972366333065,30.39458274841303
114,19.52652740478527,30.39458274841303
115,19.52652740478527,30.394306182861442
116,19.52683448791504,30.39429855346691
117,19.52852058410639,30.394254684448242
118,19.528472900390568,30.39458274841303
119,19.528757095336914,30.39458274841303
120,19.528749465942383,30.395343780517578
121,19.528749465942383,30.395416259765625
122,19.528884887695312,30.395416259765625
123,19.529027938842773,30.395416259765625
124,19.529027938842773,30.39549446105957
125,19.529027938842773,30.396528244018555
126,19.529304504394588,30.396528244018555
127,19.529304504394588,30.39680480957037
128,19.529861450195312,30.39680480957037
129,19.529861450195312,30.397083282470703
130,19.530418395996094,30.397083282470703
131,19.530418395996094,30.397361755371094
132,19.530971527099666,30.397361755371094
133,19.530971527099666,30.39763832092291
134,19.53152656555187,30.39763832092291
135,19.53152656555187,30.3979167938233
136,19.532083511352653,30.3979167938233
137,19.532083511352653,30.398193359375057
138,19.532640457153377,30.398193359375057
139,19.532640457153377,30.398471832275447
140,19.53319358825678,30.398471832275447
141,19.53319358825678,30.398750305175838
142,19.53347206115717,30.398750305175838
143,19.53347206115717,30.399026870727653
144,19.534027099609375,30.399026870727653
145,19.534027099609375,30.399305343628043
146,19.534584045410156,30.399305343628043
147,19.534584045410156,30.39958572387701
148,19.535139083862305,30.39958572387701
149,19.535139083862305,30.399860382080192
150,19.535417556762695,30.399860382080192
151,19.535417556762695,30.400138854980582
152,19.535972595214844,30.400138854980582
153,19.535972595214844,30.400415420532227
154,19.53652763366705,30.400415420532227
155,19.53652763366705,30.40069389343256
156,19.53680610656744,30.40069389343256
157,19.53680610656744,30.40097236633295
158,19.538976669311523,30.40097236633295
159,19.539304733276367,30.40097236633295
160,19.539304733276367,30.401081085205078
161,19.539304733276367,30.401250839233512
162,19.5395832061767,30.401250839233512
163,19.5395832061767,30.40152549743658
164,19.540138244628906,30.40152549743658
165,19.540138244628906,30.401807785034293
166,19.540416717529297,30.401807785034293
167,19.540416717529297,30.402082443237305
168,19.540693283081055,30.402082443237305
169,19.540693283081055,30.402360916137695
170,19.541528701782227,30.402360916137695
171,19.541528701782227,30.402082443237305
172,19.541772842407283,30.402082443237305
173,19.54257965087885,30.402082443237305
174,19.542915344238395,30.402082443237305
175,19.542915344238395,30.402479171752987
176,19.542915344238395,30.402639389038086
177,19.543054580688477,30.402639389038086
178,19.543193817138786,30.402639389038086
179,19.543193817138786,30.40280532836914
180,19.543193817138786,30.40319442749029
181,19.543504714965877,30.40316772460949
182,19.54347229003912,30.403747558593864
183,19.54400062561035,30.403747558593864
184,19.54422378540039,30.403747558593864
185,19.54430770874029,30.403747558593864
186,19.54430770874029,30.403472900390625
187,19.5454158782959,30.403472900390625
188,19.5454158782959,30.403747558593864
189,19.54569435119629,30.403747558593864
190,19.54569435119629,30.40430641174322
191,19.546529769897575,30.40430641174322
192,19.546529769897575,30.40458297729498
193,19.547082901000977,30.40458297729498
194,19.547082901000977,30.40625190734869
195,19.546131134033203,30.40625190734869
196,19.545972824096623,30.40625190734869
197,19.545972824096623,30.406528472900504
198,19.54569435119629,30.406528472900504
199,19.54569435119629,30.407083511352482
200,19.5454158782959,30.407083511352482
201,19.5454158782959,30.407638549804688
202,19.545972824096623,30.407638549804688
203,19.545972824096623,30.407917022705078
204,19.546529769897575,30.407917022705078
205,19.546529769897575,30.408193588256836
206,19.54680633544922,30.408193588256836
207,19.54680633544922,30.408472061157227
208,19.547361373901367,30.408472061157227
209,19.547361373901367,30.408750534057617
210,19.547916412353572,30.408750534057617
211,19.547916412353572,30.409027099609432
212,19.54847145080572,30.409027099609432
213,19.54847145080572,30.409305572509822
214,19.549028396606502,30.409305572509822
215,19.549028396606502,30.40958213806158
216,19.549304962158317,30.40958213806158
217,19.549304962158317,30.40986061096197
218,19.54986190795904,30.40986061096197
219,19.54986190795904,30.41013908386236
220,19.550416946411246,30.41013908386236
221,19.550416946411246,30.410417556762752
222,19.550973892212028,30.410417556762752
223,19.550973892212028,30.410692214965934
224,19.55152702331543,30.410692214965934
225,19.55152702331543,30.4109725952149
226,19.552082061767578,30.4109725952149
227,19.552082061767578,30.411249160766715
228,19.55263900756836,30.411249160766715
229,19.55263900756836,30.411527633667106
230,19.55319595336914,30.411527633667106
231,19.55319595336914,30.411804199218693
232,19.553749084472713,30.411804199218693
233,19.553749084472713,30.412082672119084
234,19.55430412292492,30.412082672119084
235,19.55430412292492,30.412361145019645
236,19.554861068725643,30.412361145019645
237,19.554861068725643,30.412639617920036
238,19.555414199829045,30.412639617920036
239,19.555414199829045,30.412914276123047
240,19.55597305297863,30.412914276123047
241,19.55597305297863,30.413196563720817
242,19.55652618408203,30.413196563720817
243,19.55652618408203,30.413473129272404
244,19.556804656982422,30.413473129272404
245,19.556804656982422,30.413196563720817
246,19.557636260986385,30.413196563720817
247,19.557636260986385,30.412914276123047
248,19.558195114135742,30.412914276123047
249,19.558195114135742,30.412639617920036
250,19.557918548584098,30.412639617920036
251,19.557918548584098,30.412361145019645
252,19.557636260986385,30.412361145019645
253,19.557636260986385,30.412097930908203
254,19.557361602783146,30.412082672119084
255,19.557361602783146,30.412010192871094
256,19.557361602783146,30.411804199218693
257,19.557083129882756,30.411804199218693
258,19.557083129882756,30.411527633667106
259,19.557636260986385,30.411527633667106
260,19.557636260986385,30.411249160766715
261,19.5584716796875,30.411249160766715
262,19.5584716796875,30.41111564636236
263,19.5584716796875,30.4109725952149
264,19.559026718139705,30.4109725952149
265,19.559026718139705,30.410692214965934
266,19.56263923645031,30.410692214965934
267,19.56263923645031,30.4109725952149
268,19.563194274902344,30.4109725952149
269,19.563194274902344,30.411117553710994
270,19.563194274902344,30.411249160766715
271,19.564027786254883,30.411249160766715
272,19.564027786254883,30.411527633667106
273,19.564306259155273,30.411527633667106
274,19.564306259155273,30.411804199218693
275,19.56458282470703,30.411804199218693
276,19.56458282470703,30.412082672119084
277,19.565139770507812,30.412082672119084
278,19.565139770507812,30.412361145019645
279,19.565416336059627,30.412361145019645
280,19.565416336059627,30.412639617920036
281,19.565694808960018,30.412639617920036
282,19.565694808960018,30.412914276123047
283,19.566616058349666,30.412914276123047
284,19.567361831665096,30.412914276123047
285,19.567361831665096,30.413196563720817
286,19.56875038146984,30.413196563720817
287,19.56875038146984,30.413473129272404
288,19.5679168701173,30.413473129272404
289,19.5679168701173,30.41374969482422
290,19.567516326904297,30.41374969482422
291,19.567083358764762,30.41374969482422
292,19.567083358764762,30.414026260376033
293,19.56763839721691,30.414026260376033
294,19.56763839721691,30.414304733276424
295,19.5679168701173,30.414304733276424
296,19.5679168701173,30.414583206176758
297,19.56847190856928,30.414634704589957
298,19.56847190856928,30.41486167907715
299,19.56875038146984,30.414890289306754
300,19.56875038146984,30.415136337280387
301,19.569026947021484,30.415149688720703
302,19.569026947021484,30.41541862487793
303,19.56931114196783,30.4154109954834
304,19.569305419921875,30.415695190429744
305,19.569599151611328,30.415676116943473
306,19.569583892822266,30.416250228881893
307,19.56875038146984,30.416250228881893
308,19.56875038146984,30.415971755981502
309,19.568298339843864,30.415971755981502
310,19.568195343017692,30.415971755981502
311,19.568195343017692,30.415695190429744
312,19.5679168701173,30.415695190429744
313,19.5679168701173,30.41541862487793
314,19.56763839721691,30.41541862487793
315,19.56763839721691,30.415695190429744
316,19.567361831665096,30.415695190429744
317,19.567361831665096,30.416528701782283
318,19.56763839721691,30.416528701782283
319,19.56763839721691,30.41708374023449
320,19.5679168701173,30.41708374023449
321,19.5679168701173,30.417640686035213
322,19.568195343017692,30.417640686035213
323,19.568195343017692,30.418193817138615
324,19.56847190856928,30.418193817138615
325,19.56847190856928,30.418472290039006
326,19.569726943969727,30.418472290039006
327,19.571529388427734,30.418472290039006
328,19.571529388427734,30.418750762939567
329,19.572082519531307,30.418750762939567
330,19.572082519531307,30.41902732849121
331,19.572637557983512,30.41902732849121
332,19.572637557983512,30.4193058013916
333,19.57291793823248,30.419321060180664
334,19.57291793823248,30.41958236694336
335,19.573472976684684,30.419584274291992
336,19.573472976684684,30.41986083984375
337,19.574119567871094,30.41986083984375
338,19.57530784606945,30.41986083984375
339,19.57763862609869,30.41986083984375
340,19.577636718750114,30.42013931274414
341,19.57791709899908,30.42013931274414
342,19.57791709899908,30.42021942138672
343,19.57791709899908,30.420415878295955
344,19.57847213745123,30.420415878295955
345,19.57847213745123,30.42057418823248
346,19.57847213745123,30.420694351196346
347,19.57875061035162,30.420694351196346
348,19.57875061035162,30.42097282409668
349,19.579027175903434,30.42097282409668
350,19.579027175903434,30.421249389648494
351,19.579305648803825,30.421249389648494
352,19.579305648803825,30.42097282409668
353,19.579860687255973,30.42097282409668
354,19.579860687255973,30.420694351196346
355,19.580139160156364,30.420694351196346
356,19.580139160156364,30.420415878295955
357,19.580415725708008,30.420415878295955
358,19.580415725708008,30.42013931274414
359,19.580972671508732,30.42013931274414
360,19.580972671508732,30.41986083984375
361,19.581249237060547,30.41986083984375
362,19.581249237060547,30.419584274291992
363,19.581527709960938,30.41958236694336
364,19.581527709960938,30.4193058013916
365,19.582082748413086,30.4193058013916
366,19.582082748413086,30.41902732849121
367,19.582361221313477,30.41902732849121
368,19.582361221313477,30.418750762939567
369,19.582639694213867,30.418750762939567
370,19.582639694213867,30.418472290039006
371,19.583194732666072,30.418472290039006
372,19.583194732666072,30.418193817138615
373,19.585418701171932,30.418193817138615
374,19.585418701171932,30.418472290039006
375,19.58680534362793,30.418472290039006
376,19.58680534362793,30.418750762939567
377,19.588472366333008,30.418750762939567
378,19.588472366333008,30.41902732849121
379,19.590694427490348,30.41902732849121
380,19.590694427490348,30.418472290039006
381,19.589305877685604,30.418472290039006
382,19.589305877685604,30.418193817138615
383,19.588193893432674,30.418193817138615
384,19.588193893432674,30.417917251587028
385,19.58680534362793,30.417917251587028
386,19.58680534362793,30.417640686035213
387,19.583194732666072,30.417640686035213
388,19.583194732666072,30.4173583984375
389,19.582916259765682,30.4173583984375
390,19.582916259765682,30.417154312133903
391,19.582916259765682,30.416805267334098
392,19.58313941955572,30.416805267334098
393,19.583194732666072,30.41671752929699
394,19.583194732666072,30.416250228881893
395,19.58347129821783,30.416250228881893
396,19.58347129821783,30.415695190429744
397,19.58374977111822,30.415695190429744
398,19.58374977111822,30.41541862487793
399,19.58402061462408,30.41541862487793
400,19.584304809570426,30.41541862487793
401,19.584304809570426,30.415136337280387
402,19.584583282470817,30.415136337280387
403,19.584583282470817,30.41486167907715
404,19.58486175537115,30.41486167907715
405,19.58486175537115,30.414583206176758
406,19.58513641357422,30.414583206176758
407,19.58513641357422,30.414304733276424
408,19.585418701171932,30.414304733276424
409,19.585418701171932,30.414026260376033
410,19.585971832275334,30.414026260376033
411,19.585971832275334,30.41374969482422
412,19.58624839782715,30.41374969482422
413,19.58624839782715,30.413473129272404
414,19.586528778076286,30.413473129272404
415,19.586528778076286,30.413196563720817
416,19.58680534362793,30.413196563720817
417,19.58680534362793,30.412708282470703
418,19.58680534362793,30.412361145019645
419,19.58708381652832,30.412361145019645
420,19.58708381652832,30.411989212036246
421,19.58708381652832,30.411527633667106
422,19.588182449340934,30.411527633667106
423,19.588193893432674,30.411249160766715
424,19.588844299316463,30.411249160766715
425,19.589197158813477,30.411249160766715
426,19.589305877685604,30.411249160766715
427,19.589305877685604,30.411054611206055
428,19.589305877685604,30.4109725952149
429,19.589649200439453,30.4109725952149
430,19.589862823486385,30.4109725952149
431,19.589862823486385,30.410842895507756
432,19.589862823486385,30.410692214965934
433,19.590166091918945,30.410692214965934
434,19.590415954589957,30.410692214965934
435,19.590415954589957,30.410606384277457
436,19.590415954589957,30.410417556762752
437,19.59066200256359,30.410417556762752
438,19.59097290039074,30.41044235229498
439,19.59097290039074,30.41013908386236
440,19.591527938842887,30.41013908386236
441,19.591527938842887,30.40986061096197
442,19.595138549804744,30.40986061096197
443,19.595138549804744,30.41013908386236
444,19.59569358825695,30.41013908386236
445,19.59569358825695,30.410417556762752
446,19.596250534057674,30.410417556762752
447,19.596250534057674,30.410692214965934
448,19.59680557250988,30.410692214965934
449,19.59680557250988,30.4109725952149
450,19.597229003906307,30.410949707031307
451,19.59736251831066,30.4109401702882
452,19.59736251831066,30.411077499389705
453,19.597360610962028,30.411249160766715
454,19.597537994384822,30.411249160766715
455,19.597919464111385,30.411249160766715
456,19.597919464111385,30.41098022460949
457,19.598194122314453,30.410997390747127
458,19.598194122314453,30.411249160766715
459,19.598747253418026,30.411249160766715
460,19.598747253418026,30.411527633667106
461,19.599306106567383,30.411527633667106
462,19.599306106567383,30.411804199218693
463,19.600139617919922,30.411804199218693
464,19.600139617919922,30.413196563720817
465,19.600694656372127,30.413196563720817
466,19.600694656372127,30.413473129272404
467,19.600973129272518,30.413473129272404
468,19.600973129272518,30.41374969482422
469,19.600694656372127,30.41374969482422
470,19.600694656372127,30.414304733276424
471,19.600973129272518,30.414304733276424
472,19.600973129272518,30.414583206176758
473,19.60125160217285,30.414583206176758
474,19.60125160217285,30.414857864379996
475,19.60125160217285,30.415136337280387
476,19.601528167724666,30.415136337280387
477,19.601528167724666,30.415695190429744
478,19.60180473327648,30.415695190429744
479,19.60180473327648,30.415971755981502
480,19.597919464111385,30.415971755981502
481,19.597919464111385,30.416250228881893
482,19.597360610962028,30.416250228881893
483,19.597360610962028,30.416528701782283
484,19.596250534057674,30.416528701782283
485,19.596250534057674,30.416805267334098
486,19.595138549804744,30.416805267334098
487,19.595138549804744,30.4173583984375
488,19.59541511535656,30.4173583984375
489,19.59541511535656,30.417917251587028
490,19.596525192260742,30.417917251587028
491,19.596525192260742,30.417640686035213
492,19.597919464111385,30.417640686035213
493,19.597919464111385,30.4173583984375
494,19.599306106567383,30.4173583984375
495,19.599306106567383,30.41708374023449
496,19.600973129272518,30.41708374023449
497,19.600973129272518,30.416805267334098
498,19.60263824462902,30.416805267334098
499,19.60263824462902,30.416528701782283
500,19.60291671752941,30.416528701782283
501,19.60291671752941,30.416250228881893
502,19.60347175598139,30.416250228881893
503,19.60347175598139,30.415971755981502
504,19.604305267333984,30.415971755981502
505,19.604305267333984,30.41541862487793
506,19.604583740234375,30.41541862487793
507,19.604583740234375,30.415136337280387
508,19.604860305786133,30.415136337280387
509,19.604860305786133,30.41486167907715
510,19.605138778686523,30.41486167907715
511,19.605138778686523,30.414583206176758
512,19.605417251586914,30.414583206176758
513,19.605417251586914,30.41436195373535
514,19.60569381713873,30.414304733276424
515,19.60569381713873,30.41374969482422
516,19.605972290039062,30.41374969482422
517,19.605972290039062,30.413473129272404
518,19.606250762939453,30.413473129272404
519,19.606250762939453,30.413196563720817
520,19.606527328491268,30.413196563720817
521,19.606527328491268,30.412914276123047
522,19.607915878296012,30.412914276123047
523,19.607915878296012,30.413196563720817
524,19.608194351196403,30.413196563720817
525,19.608194351196403,30.41374969482422
526,19.608472824096793,30.413776397705192
527,19.608472824096793,30.414026260376033
528,19.60874938964855,30.414026260376033
529,19.60874938964855,30.414304733276424
530,19.609027862548942,30.414304733276424
531,19.609027862548942,30.41486167907715
532,19.609304428100586,30.41486167907715
533,19.609304428100586,30.415136337280387
534,19.61250305175787,30.415136337280387
535,19.613679885864315,30.415136337280387
536,19.614583969116325,30.415136337280387
537,19.614583969116325,30.41541862487793
538,19.614858627319336,30.41541862487793
539,19.614858627319336,30.415695190429744
540,19.615417480468864,30.415695190429744
541,19.615417480468864,30.415971755981502
542,19.615694046020508,30.415971755981502
543,19.615694046020508,30.416250228881893
544,19.61597251892084,30.416250228881893
545,19.61595726013195,30.416555404663086
546,19.616043090820312,30.416547775268555
547,19.616249084472656,30.416528701782283
548,19.616249084472656,30.41662979125988
549,19.616249084472656,30.416805267334098
550,19.616603851318416,30.416805267334098
551,19.616806030273438,30.416805267334098
552,19.616806030273438,30.416921615600586
553,19.616806030273438,30.41708374023449
554,19.617082595825195,30.41708374023449
555,19.617082595825195,30.417236328125057
556,19.617082595825195,30.4173583984375
557,19.617361068725586,30.41740608215332
558,19.617361068725586,30.417640686035213
559,19.61773300170904,30.417640686035213
560,19.61806869506836,30.417640686035213
561,19.61819267272955,30.417711257934684
562,19.61819267272955,30.41792106628418
563,19.618562698364258,30.417919158935604
564,19.61902809143072,30.417917251587028
565,19.61902809143072,30.418193817138615
566,19.619583129882926,30.418193817138615
567,19.619583129882926,30.418472290039006
568,19.620416641235465,30.418472290039006
569,19.620416641235465,30.418750762939567
570,19.620693206787053,30.418750762939567
571,19.620693206787053,30.41902732849121
572,19.621250152588004,30.41902732849121
573,19.621250152588004,30.4193058013916
574,19.621528625488395,30.4193058013916
575,19.621528625488395,30.41958236694336
576,19.62208366394043,30.419584274291992
577,19.62208366394043,30.41986083984375
578,19.622360229492188,30.41986083984375
579,19.622360229492188,30.42013931274414
580,19.622915267944393,30.42013931274414
581,19.622915267944393,30.420415878295955
582,19.623193740844783,30.420415878295955
583,19.623193740844783,30.420694351196346
584,19.623472213745117,30.420694351196346
585,19.623472213745117,30.42097282409668
586,19.624025344848746,30.42097282409668
587,19.624025344848746,30.421249389648494
588,19.624305725097713,30.421249389648494
589,19.624305725097713,30.421527862548885
590,19.62486076354986,30.421527862548885
591,19.62486076354986,30.421806335449276
592,19.625137329101676,30.421806335449276
593,19.625137329101676,30.422082901001033
594,19.625694274902457,30.422082901001033
595,19.625694274902457,30.422361373901424
596,19.625972747802848,30.422361373901424
597,19.62593650817871,30.422630310058707
598,19.62624740600586,30.42263793945324
599,19.62624740600586,30.42291641235363
600,19.626321792602653,30.42291641235363
601,19.626806259155387,30.42291641235363
602,19.6267414093017,30.423217773437614
603,19.627082824706974,30.42319488525402
604,19.62705612182623,30.42349815368658
605,19.62764167785656,30.423471450805778
606,19.62764167785656,30.42374992370617
607,19.62791633605957,30.42374992370617
608,19.62791633605957,30.42402839660656
609,19.628469467163143,30.42402839660656
610,19.628469467163143,30.42430305480957
611,19.628751754760685,30.42430305480957
612,19.628751754760685,30.424715042114315
613,19.628751754760685,30.424861907958928
614,19.628875732421932,30.424861907958928
615,19.6290283203125,30.424861907958928
616,19.6290283203125,30.4250431060791
617,19.6290283203125,30.4252548217774
618,19.6290283203125,30.42569351196289
619,19.629304885864315,30.42569351196289
620,19.629304885864315,30.42652511596691
621,19.629583358764705,30.42652511596691
622,19.629583358764705,30.427085876464844
623,19.630416870117244,30.427085876464844
624,19.630416870117244,30.427360534668026
625,19.630973815918026,30.427360534668026
626,19.630973815918026,30.42763710021984
627,19.631277084350586,30.42763710021984
628,19.63180541992199,30.42763710021984
629,19.63180541992199,30.427730560302678
630,19.63180541992199,30.42791557312023
631,19.63201522827154,30.42791557312023
632,19.632360458374137,30.42791557312023
633,19.632345199585075,30.428209304809684
634,19.632638931274528,30.428195953369197
635,19.632638931274528,30.428472518920955
636,19.63291740417492,30.428472518920955
637,19.63291740417492,30.428636550903263
638,19.63291740417492,30.429029464721737
639,19.63319206237793,30.429029464721737
640,19.63319206237793,30.429307937622127
641,19.633472442626896,30.429307937622127
642,19.633472442626896,30.42949867248541
643,19.633472442626896,30.42958259582514
644,19.633571624755916,30.42958259582514
645,19.633750915527287,30.42958259582514
646,19.633750915527287,30.429735183715934
647,19.633750915527287,30.4298610687257
648,19.633899688720703,30.4298610687257
649,19.6340274810791,30.4298610687257
650,19.6340274810791,30.430009841918945
651,19.6340274810791,30.430416107177734
652,19.634304046630916,30.430416107177734
653,19.634304046630916,30.430694580078125
654,19.63458251953125,30.430694580078125
655,19.63458251953125,30.43097305297846
656,19.63486099243164,30.431005477905387
657,19.63486099243164,30.431528091430664
658,19.63513946533203,30.431528091430664
659,19.63513946533203,30.43180465698248
660,19.63541412353527,30.43180465698248
661,19.63541412353527,30.432083129882812
662,19.635694503784237,30.432083129882812
663,19.635694503784237,30.432638168335018
664,19.635972976684627,30.432638168335018
665,19.635972976684627,30.43291664123541
666,19.636249542236385,30.43291664123541
667,19.636249542236385,30.433471679687557
668,19.6365261077882,30.433471679687557
669,19.6365261077882,30.433750152587947
670,19.63669776916504,30.433750152587947
671,19.636808395385742,30.433750152587947
672,19.636808395385742,30.433984756469727
673,19.636808395385742,30.434305191040153
674,19.63695716857916,30.434305191040153
675,19.63708305358898,30.434305191040153
676,19.63708305358898,30.434572219848633
677,19.63708305358898,30.4348602294923
678,19.637218475341854,30.4348602294923
679,19.637361526489315,30.4348602294923
680,19.637361526489315,30.435165405273494
681,19.637361526489315,30.435417175293082
682,19.637479782104606,30.435417175293082
683,19.637636184692383,30.435417175293082
684,19.637636184692383,30.43568611145014
685,19.637636184692383,30.43625068664562
686,19.63791656494152,30.43625068664562
687,19.63791656494152,30.437639236450195
688,19.638196945190487,30.437639236450195
689,19.638196945190487,30.4381942749024
690,19.638471603393498,30.4381942749024
691,19.638471603393498,30.43874931335455
692,19.639026641845703,30.43874931335455
693,19.639026641845703,30.43902778625494
694,19.639305114746094,30.43902778625494
695,19.639305114746094,30.439304351806754
696,19.640417098999023,30.439304351806754
697,19.640417098999023,30.4390926361084
698,19.640417098999023,30.438472747802734
699,19.640972137451172,30.438472747802734
700,19.640972137451172,30.4393253326416
701,19.640972137451172,30.43986129760748
702,19.64208412170416,30.43986129760748
703,19.64208412170416,30.44013977050787
704,19.642639160156307,30.44013977050787
705,19.642639160156307,30.44002342224121
706,19.642639160156307,30.43986129760748
707,19.643472671508903,30.43986129760748
708,19.643472671508903,30.44013977050787
709,19.64513969421398,30.44013977050787
710,19.64513969421398,30.44026374816889
711,19.64513969421398,30.44069671630865
712,19.645694732666016,30.44069671630865
713,19.645694732666016,30.440971374511832
714,19.64680480957037,30.440971374511832
715,19.64680480957037,30.441249847412223
716,19.647361755371094,30.441249847412223
717,19.647361755371094,30.441526412963867
718,19.64819526672369,30.441526412963867
719,19.64819526672369,30.441804885864258
720,19.648750305175838,30.441804885864258
721,19.648750305175838,30.44208335876459
722,19.649583816528434,30.44208335876459
723,19.649583816528434,30.442361831664982
724,19.650138854980582,30.442361831664982
725,19.650138854980582,30.44263648986822
726,19.650810241699276,30.44263648986822
727,19.65097236633295,30.44263648986822
728,19.65097236633295,30.442716598510742
729,19.65097236633295,30.442918777465934
730,19.65125083923334,30.442918777465934
731,19.65125083923334,30.443195343017578
732,19.651807785034293,30.443195343017578
733,19.651807785034293,30.443471908569336
734,19.652082443237305,30.443471908569336
735,19.652082443237305,30.443750381469727
736,19.6529159545899,30.443750381469727
737,19.6529159545899,30.444028854370117
738,19.653472900390682,30.444028854370117
739,19.653472900390682,30.444305419921932
740,19.653747558593864,30.444305419921932
741,19.653747558593864,30.444583892822322
742,19.65430641174322,30.444583892822322
743,19.65430641174322,30.44486045837408
744,19.65486145019537,30.44486045837408
745,19.65486145019537,30.445140838623047
746,19.655416488647575,30.445140838623047
747,19.655416488647575,30.44541740417486
748,19.655694961547965,30.44541740417486
749,19.655694961547965,30.445693969726676
750,19.656251907348746,30.445693969726676
751,19.656251907348746,30.44597244262701
752,19.65680503845215,30.44597244262701
753,19.65680503845215,30.4462509155274
754,19.65708351135254,30.4462509155274
755,19.65708351135254,30.446527481079215
756,19.657638549804688,30.446527481079215
757,19.657638549804688,30.446805953979606
758,19.658193588256893,30.446805953979606
759,19.658193588256893,30.447082519531193
760,19.658750534057617,30.447082519531193
761,19.658750534057617,30.447362899780387
762,19.659027099609432,30.447362899780387
763,19.659027099609432,30.447639465332145
764,19.65958213806158,30.447639465332145
765,19.65958213806158,30.44791603088379
766,19.66013908386236,30.44791603088379
767,19.66013908386236,30.44819450378418
768,19.660694122314567,30.44819450378418
769,19.660694122314567,30.448471069335938
770,19.660972595214957,30.448471069335938
771,19.660972595214957,30.448749542236328
772,19.661527633667106,30.448749542236328
773,19.661527633667106,30.44902801513672
774,19.662082672119084,30.44902801513672
775,19.662082672119084,30.449304580688533
776,19.662361145019474,30.44930648803711
